date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:28:00	239736/239736	---M--	200	added ('OK')	image/png	etag:%2240139-3a878-51da9c911946d%22	http://designtab.nitrkl.ac.in/images/graphics/img/26.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/26.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:03	315665/315665	---M--	200	added ('OK')	image/png	etag:%2240138-4d111-51da9c91180e5%22	http://designtab.nitrkl.ac.in/images/graphics/img/25.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/25.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:06	36906/36906	---M--	200	added ('OK')	image/png	etag:%2240115-902a-51da9c90edd1f%22	http://designtab.nitrkl.ac.in/images/graphics/28.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/28.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:08	66023/66023	---M--	200	added ('OK')	image/png	etag:%224013b-101e7-51da9c911abde%22	http://designtab.nitrkl.ac.in/images/graphics/img/28.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/28.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:13	45131/45131	---M--	200	added ('OK')	image/png	etag:%2240116-b04b-51da9c90ee106%22	http://designtab.nitrkl.ac.in/images/graphics/29.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/29.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:14	223998/223998	---M--	200	added ('OK')	image/png	etag:%224013a-36afe-51da9c911a40d%22	http://designtab.nitrkl.ac.in/images/graphics/img/27.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/27.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:21	42824/42824	---M--	200	added ('OK')	image/png	etag:%2240118-a748-51da9c90ef48e%22	http://designtab.nitrkl.ac.in/images/graphics/30.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/30.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:31	61266/61266	---M--	200	added ('OK')	image/png	etag:%2240119-ef52-51da9c90efc5d%22	http://designtab.nitrkl.ac.in/images/graphics/31.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/31.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:32	180272/180272	---M--	200	added ('OK')	image/png	etag:%224013c-2c030-51da9c911bb7d%22	http://designtab.nitrkl.ac.in/images/graphics/img/29.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/29.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:35	165913/165913	---M--	200	added ('OK')	image/png	etag:%224013e-28819-51da9c911dabd%22	http://designtab.nitrkl.ac.in/images/graphics/img/30.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/30.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:36	141394/141394	---M--	200	added ('OK')	image/png	etag:%224013f-22852-51da9c911ea5d%22	http://designtab.nitrkl.ac.in/images/graphics/img/31.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/31.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:38	45756/45756	---M--	200	added ('OK')	image/png	etag:%224011a-b2bc-51da9c90f0046%22	http://designtab.nitrkl.ac.in/images/graphics/32.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/32.png	(from http://designtab.nitrkl.ac.in/graphics.html)
12:28:39	75689/75689	---M--	200	added ('OK')	image/png	etag:%2240140-127a9-51da9c911f22d%22	http://designtab.nitrkl.ac.in/images/graphics/img/32.png	F:/Design%20Tab%20Official%20Website/designtab.nitrkl.ac.in/images/graphics/img/32.png	(from http://designtab.nitrkl.ac.in/graphics.html)
